epoch,auc,f1_score,loss,precision,recall,val_auc,val_f1_score,val_loss,val_precision,val_recall
52,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845059335231781,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568826973438263,0.0,0.0
53,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845039963722229,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568739056587219,0.0,0.0
54,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28450360894203186,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568826973438263,0.0,0.0
55,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845051884651184,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568739056587219,0.0,0.0
56,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845040559768677,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568739056587219,0.0,0.0
57,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845039963722229,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568739056587219,0.0,0.0
58,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28450480103492737,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568802833557129,0.0,0.0
59,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28450915217399597,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568802833557129,0.0,0.0
60,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28451240062713623,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568802833557129,0.0,0.0
61,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28451335430145264,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568802833557129,0.0,0.0
62,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28451335430145264,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2568802833557129,0.0,0.0
63,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.2845084071159363,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25687748193740845,0.0,0.0
64,0.5,"""[0.0, 0.0, 0.0, 0.49308488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.28450605273246765,0.0,0.0,0.5,"""[0.0, 0.0, 0.0, 0.29540098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]""",0.25687748193740845,0.0,0.0
